"SPECIES_NAME","ID_PLACE","year","effort2","count"
"a",60,2007,10.9750337959267,5
"b",60,2007,3.7278847147245,4
"c",60,2007,12.4511040295474,3
"a",61,2007,13.081145208329,7
"b",61,2007,18.1437757874373,5
"c",61,2007,9.2719678694848,11
"a",62,2007,3.68931296118535,5
"b",62,2007,15.2159277063329,7
"c",62,2007,10.819864427438,7
"a",63,2007,11.3065352656413,4
"b",63,2007,12.1260156549979,4
"c",63,2007,11.5551977634896,13
"a",64,2007,14.6538740131073,6
"b",64,2007,9.58680381905288,5
"c",64,2007,9.71710255998187,3
"a",65,2007,5.94296600902453,4
"b",65,2007,2.02799886395223,6
"c",65,2007,6.73139793681912,7
"a",66,2007,1.06637991848402,5
"b",66,2007,16.2890406642109,7
"c",66,2007,14.6200679691974,6
"a",67,2007,14.4331583480816,4
"b",67,2007,6.7137302220799,3
"c",67,2007,10.6165239235852,6
"a",68,2007,14.9719214604702,7
"b",68,2007,8.46258774469607,8
"c",68,2007,4.62207612372003,6
"a",69,2007,3.02847604267299,3
"b",69,2007,11.3399401786737,5
"c",69,2007,14.5626570037566,7
"a",70,2007,10.160770094255,2
"b",70,2007,7.22683268575929,7
"c",70,2007,18.0832789950073,9
"a",71,2007,12.0599441670347,7
"b",71,2007,3.38998489873484,6
"c",71,2007,16.0474633888807,8
"a",72,2007,5.52500924048945,3
"b",72,2007,6.05404198728502,8
"c",72,2007,15.3069119583815,3
"a",73,2007,6.84993005404249,5
"b",73,2007,2.99947469960898,7
"c",73,2007,2.07825405639596,6
"a",74,2007,13.0387829856481,5
"b",74,2007,17.7042455114424,2
"c",74,2007,19.278924328275,9
"a",75,2007,6.6416370109655,8
"b",75,2007,18.6772043493111,7
"c",75,2007,6.98497192561626,5
"a",76,2007,14.2894661906175,4
"b",76,2007,19.1241156749893,6
"c",76,2007,18.3583661685698,7
"a",77,2007,8.33446997706778,5
"b",77,2007,4.2595692712348,3
"c",77,2007,17.8280512327328,4
"a",78,2007,9.40760583244264,8
"b",78,2007,15.8280897091608,9
"c",78,2007,2.95604272233322,5
"a",79,2007,2.35121758445166,9
"b",79,2007,17.0847876742482,6
"c",79,2007,19.9897536223289,2
"a",80,2007,13.5886659647804,7
"b",80,2007,17.6441219181288,8
"c",80,2007,6.20338096562773,6
"a",81,2007,3.62317756726407,4
"b",81,2007,6.57361351582222,5
"c",81,2007,19.5103899079841,6
"a",82,2007,6.6243414292112,9
"b",82,2007,17.314069590997,5
"c",82,2007,16.7950315927155,7
"a",83,2007,17.6366414395161,8
"b",83,2007,10.2633625941817,5
"c",83,2007,6.43317708512768,6
"a",84,2007,12.9410785129294,5
"b",84,2007,10.9598966571502,8
"c",84,2007,14.7753414115869,7
"a",85,2007,15.3964983040933,9
"b",85,2007,5.1594311373774,4
"c",85,2007,11.2568516125903,7
"a",86,2007,11.4172673965804,7
"b",86,2007,2.85339867207222,6
"c",86,2007,6.29457943490706,9
"a",87,2007,3.26685585244559,4
"b",87,2007,9.93015774711967,5
"c",87,2007,17.8172946248669,7
"a",88,2007,1.12753259856254,5
"b",88,2007,6.41777575365268,4
"c",88,2007,8.04326237738132,7
"a",89,2007,14.7914955690503,4
"b",89,2007,18.8662110334262,6
"c",89,2007,9.30737362825312,11
"a",90,2007,18.9695153376088,10
"b",90,2007,4.25516134826466,3
"c",90,2007,6.02938772691414,7
"a",91,2007,2.65574237448163,7
"b",91,2007,17.1100476919673,4
"c",91,2007,12.8395227838773,8
"a",92,2007,2.54903404507786,7
"b",92,2007,7.84108861070126,3
"c",92,2007,19.3371731447987,6
"a",93,2007,12.6317442045547,6
"b",93,2007,6.62983305496164,7
"c",93,2007,13.4134109572042,5
"a",94,2007,17.3270265616011,8
"b",94,2007,3.53215393028222,5
"c",94,2007,1.28971730265766,4
"a",95,2007,5.72550546028651,10
"b",95,2007,14.246677855961,5
"c",95,2007,15.2940324393567,12
"a",96,2007,3.87205656059086,5
"b",96,2007,13.6971051299479,11
"c",96,2007,14.2861204044893,7
"a",97,2007,14.7054796314333,8
"b",97,2007,13.9042993453331,3
"c",97,2007,10.8496035379358,6
"a",98,2007,15.0099684428424,9
"b",98,2007,10.0572969918139,4
"c",98,2007,15.8775226487778,4
"a",99,2007,7.62870551110245,7
"b",99,2007,2.75592910218984,11
"c",99,2007,3.54349580896087,7
"a",100,2007,5.87125667603686,6
"b",100,2007,5.5719295470044,7
"c",100,2007,4.11176558420993,4
"a",1,2008,19.4624902291689,1
"b",1,2008,15.3797817600425,4
"c",1,2008,7.7165647635702,4
"a",2,2008,15.3079836682882,6
"b",2,2008,5.32061070948839,5
"c",2,2008,3.58252669801004,6
"a",3,2008,16.092087500263,8
"b",3,2008,4.11441169166937,4
"c",3,2008,6.33986906893551,5
"a",4,2008,13.102578565944,8
"b",4,2008,11.6939507282805,5
"c",4,2008,19.9801343644504,5
"a",5,2008,6.12156867841259,7
"b",5,2008,7.25155128119513,3
"c",5,2008,18.7544083427638,6
"a",6,2008,7.60698825726286,3
"b",6,2008,9.80020139366388,1
"c",6,2008,4.40848050522618,10
"a",7,2008,9.61125768651254,3
"b",7,2008,3.01517606084235,8
"c",7,2008,14.4645834504627,10
"a",8,2008,4.93784139049239,10
"b",8,2008,18.6912917864975,8
"c",8,2008,14.0549659316894,9
"a",9,2008,9.88237066240981,7
"b",9,2008,16.2067021061666,4
"c",9,2008,18.7502645682544,5
"a",10,2008,8.17417220189236,3
"b",10,2008,19.5715440257918,11
"c",10,2008,6.34316229168326,3
"a",11,2008,18.6726766303182,9
"b",11,2008,12.9781591244973,6
"c",11,2008,6.39811290870421,7
"a",12,2008,11.2870718846098,8
"b",12,2008,17.3874126444571,9
"c",12,2008,7.16376994480379,1
"a",13,2008,10.4350889939815,4
"b",13,2008,8.52323419367895,6
"c",13,2008,19.2037170708645,2
"a",14,2008,19.1176830488257,10
"b",14,2008,17.4660529028624,2
"c",14,2008,1.42752669681795,3
"a",15,2008,14.8871985324658,11
"b",15,2008,19.3785630157217,4
"c",15,2008,5.27016507321969,2
"a",16,2008,18.3486472074874,3
"b",16,2008,6.74628622015007,6
"c",16,2008,1.74017980182543,9
"a",17,2008,10.9987715769093,7
"b",17,2008,19.5398250205908,6
"c",17,2008,13.426200770773,7
"a",18,2008,2.02376510528848,3
"b",18,2008,18.0758737782016,5
"c",18,2008,10.8723930059932,8
"a",19,2008,11.7379894892219,10
"b",19,2008,14.618605657015,12
"c",19,2008,3.45732808252797,6
"a",20,2008,6.35952915786766,2
"b",20,2008,14.0723646450788,8
"c",20,2008,7.36205054423772,5
"a",21,2008,7.29771302407607,6
"b",21,2008,1.99936430109665,5
"c",21,2008,10.9223938486539,9
"a",22,2008,13.0158467409201,9
"b",22,2008,16.784108199412,9
"c",22,2008,16.6427854551002,10
"a",23,2008,18.5904298657551,8
"b",23,2008,16.2634207452647,7
"c",23,2008,4.87850633193739,9
"a",24,2008,19.3046581773087,5
"b",24,2008,5.54892356134951,8
"c",24,2008,12.323875548318,7
"a",25,2008,15.1668002244551,5
"b",25,2008,6.5383861947339,7
"c",25,2008,4.56111127743497,9
"a",26,2008,6.23551149759442,4
"b",26,2008,18.9118963172659,8
"c",26,2008,11.8363711147103,4
"a",27,2008,14.3333832179196,6
"b",27,2008,8.31428528949618,5
"c",27,2008,16.0854907827452,11
"a",28,2008,3.26718573388644,7
"b",28,2008,2.55663333763368,11
"c",28,2008,18.7982201017439,4
"a",29,2008,16.9071252665017,4
"b",29,2008,16.1962132123299,6
"c",29,2008,4.58518925611861,5
"a",30,2008,3.70270237419754,7
"b",30,2008,1.39934483729303,3
"c",30,2008,2.44465958815999,3
"a",31,2008,6.81882103974931,5
"b",31,2008,4.2110241537448,3
"c",31,2008,19.2250161357224,13
"a",32,2008,5.98454662016593,13
"b",32,2008,6.02328638453037,7
"c",32,2008,1.24998171837069,4
"a",33,2008,3.02700867410749,5
"b",33,2008,3.70233249291778,5
"c",33,2008,17.6444432085846,3
"a",34,2008,8.62331315805204,9
"b",34,2008,1.39626120007597,7
"c",34,2008,19.6432963579427,5
"a",35,2008,8.38648108812049,4
"b",35,2008,13.8525284456555,5
"c",35,2008,1.60454519209452,6
"a",36,2008,16.0599324207287,4
"b",36,2008,4.00073306518607,6
"c",36,2008,2.82001388724893,9
"a",37,2008,3.0881345460657,3
"b",37,2008,19.2869091755711,2
"c",37,2008,9.848444318166,5
"a",38,2008,19.4404339985922,10
"b",38,2008,16.2287325372454,5
"c",38,2008,2.50877560069785,7
"a",39,2008,11.0970604622271,2
"b",39,2008,14.2919134048279,9
"c",39,2008,10.5294580101036,7
"a",40,2008,6.56563029205427,8
"b",40,2008,4.65930682979524,7
"c",40,2008,6.05714279762469,8
"a",41,2008,9.66459016362205,11
"b",41,2008,14.4770393834915,3
"c",41,2008,4.09031775640324,4
"a",42,2008,12.8073975294828,6
"b",42,2008,3.15386460651644,5
"c",42,2008,10.2864067128394,8
"a",43,2008,5.27792621869594,5
"b",43,2008,14.2918538784143,7
"c",43,2008,17.4565402891021,7
"a",44,2008,9.33376286062412,5
"b",44,2008,14.9696649422403,7
"c",44,2008,11.4140146248974,9
"a",45,2008,10.1954511136282,5
"b",45,2008,18.385740055237,4
"c",45,2008,19.6722727995366,3
"a",46,2008,11.6794576169923,6
"b",46,2008,10.27373863291,7
"c",46,2008,19.4572333956603,9
"a",47,2008,17.8887247862294,7
"b",47,2008,11.1131435162388,9
"c",47,2008,19.3728932575323,10
"a",48,2008,15.0231354546268,6
"b",48,2008,11.5028978281189,9
"c",48,2008,1.65088266972452,5
"a",49,2008,1.46171237202361,8
"b",49,2008,15.5487601992209,4
"c",49,2008,1.85357670858502,6
"a",50,2008,17.4260486667044,6
"b",50,2008,7.07491703121923,9
"c",50,2008,2.10406364058144,6
"a",51,2008,10.2848663961049,4
"b",51,2008,4.83136833994649,5
"c",51,2008,19.2161796926521,7
"a",52,2008,10.0038575211074,5
"b",52,2008,10.1124366149306,6
"c",52,2008,2.64304709713906,3
"a",53,2008,16.5754405814223,1
"b",53,2008,3.28935501421802,5
"c",53,2008,17.1844035172835,4
"a",54,2008,14.2533270793501,4
"b",54,2008,1.06836770521477,6
"c",54,2008,10.6164094847627,12
"a",55,2008,2.15817150939256,7
"b",55,2008,7.33579187979922,4
"c",55,2008,5.54687308520079,5
"a",56,2008,11.9690832500346,7
"b",56,2008,18.5044341403991,1
"c",56,2008,14.9509509454947,9
"a",57,2008,5.9929065068718,6
"b",57,2008,2.44529832922854,5
"c",57,2008,18.9774707092438,2
"a",58,2008,6.48482620250434,4
"b",58,2008,9.93991431035101,5
"c",58,2008,16.8199927087408,5
"a",59,2008,5.86868717079051,5
"b",59,2008,19.3480755605269,5
"c",59,2008,3.37141269748099,12
"a",60,2008,3.83823733823374,9
"b",60,2008,5.07885189098306,7
"c",60,2008,12.3883992168121,4
"a",61,2008,6.98369326675311,12
"b",61,2008,5.0438282142859,6
"c",61,2008,9.89332201401703,10
"a",62,2008,5.26157303969376,4
"b",62,2008,2.51053432840854,6
"c",62,2008,19.068549572723,3
"a",63,2008,19.787836112082,8
"b",63,2008,4.59610993321985,12
"c",63,2008,16.6943723210134,8
"a",64,2008,13.1138945876155,10
"b",64,2008,9.38432645704597,4
"c",64,2008,18.9824142947327,3
"a",65,2008,10.0155348507687,9
"b",65,2008,4.87169840978459,6
"c",65,2008,8.02231439715251,5
"a",66,2008,6.42248619254678,4
"b",66,2008,17.4319449579343,6
"c",66,2008,1.27848602738231,4
"a",67,2008,15.2439727957826,5
"b",67,2008,6.39157623960637,4
"c",67,2008,1.94526809337549,9
"a",68,2008,18.1812287974171,0
"b",68,2008,9.04963053879328,10
"c",68,2008,8.77446000790223,3
"a",69,2008,18.3828014296014,5
"b",69,2008,14.3714687270112,2
"c",69,2008,17.5912806843407,6
"a",70,2008,5.94736270885915,5
"b",70,2008,1.34957762784325,7
"c",70,2008,11.1185555094853,6
"a",71,2008,7.52208163612522,5
"b",71,2008,19.6915336553939,3
"c",71,2008,4.29838077607565,7
"a",72,2008,1.54919976135716,8
"b",72,2008,6.04959323280491,6
"c",72,2008,14.9401821014471,7
"a",73,2008,4.45158753357828,4
"b",73,2008,12.4454928687774,13
"c",73,2008,8.83691370021552,9
"a",74,2008,18.5296747155953,7
"b",74,2008,13.015656319214,8
"c",74,2008,4.99357102671638,5
"a",75,2008,11.380647535203,6
"b",75,2008,8.80543093383312,6
"c",75,2008,16.7126651338767,4
"a",76,2008,14.3538610518444,2
"b",76,2008,17.4898323558737,5
"c",76,2008,14.3656443355139,7
"a",77,2008,12.5060513508506,5
"b",77,2008,3.05946029303595,9
"c",77,2008,3.59707262483425,4
"a",78,2008,8.60300666606054,3
"b",78,2008,16.0788005508948,8
"c",78,2008,17.2495014457963,2
"a",79,2008,17.6382575754542,9
"b",79,2008,12.5316271469928,5
"c",79,2008,4.60593999316916,8
"a",80,2008,10.6392381298356,10
"b",80,2008,18.5687556995545,7
"c",80,2008,9.50515654776245,8
"a",81,2008,1.60972395911813,13
"b",81,2008,3.89261356694624,3
"c",81,2008,6.68015255150385,5
"a",82,2008,6.57328419620171,9
"b",82,2008,17.581734967418,9
"c",82,2008,1.76218921109103,6
"a",83,2008,13.8578549006488,5
"b",83,2008,8.39724756102078,5
"c",83,2008,7.82025226904079,12
"a",84,2008,11.095899683889,9
"b",84,2008,12.7834896894637,7
"c",84,2008,15.9393084340263,6
"a",85,2008,6.13902963441797,12
"b",85,2008,6.85017829900607,3
"c",85,2008,9.19934243313037,10
"a",86,2008,15.8796065067872,5
"b",86,2008,5.87146894237958,11
"c",86,2008,12.8890345862601,5
"a",87,2008,13.88694421947,6
"b",87,2008,12.2652718692552,5
"c",87,2008,11.2010291742627,7
"a",88,2008,18.3075472314376,9
"b",88,2008,8.10951724438928,7
"c",88,2008,17.2146614578087,9
"a",89,2008,16.2253745635971,6
"b",89,2008,17.2749408832751,6
"c",89,2008,18.649747397285,8
"a",90,2008,7.89339375728741,6
"b",90,2008,5.49683299916796,3
"c",90,2008,2.29136430192739,3
"a",91,2008,8.47992881620303,6
"b",91,2008,1.58108411869034,8
"c",91,2008,2.10402002208866,5
"a",92,2008,5.26738309813663,5
"b",92,2008,1.95166792161763,6
"c",92,2008,10.5306499495637,5
"a",93,2008,5.94226643652655,8
"b",93,2008,12.4215378491208,8
"c",93,2008,5.08220934262499,7
"a",94,2008,5.32027493114583,6
"b",94,2008,18.3398449027445,3
"c",94,2008,5.56668978487141,3
"a",95,2008,8.56021019606851,6
"b",95,2008,10.4117729011923,7
"c",95,2008,19.7656597625464,4
"a",96,2008,12.6126208442729,3
"b",96,2008,8.72738655889407,7
"c",96,2008,15.1569389812648,8
"a",97,2008,16.3172588341404,6
"b",97,2008,8.77970029646531,2
"c",97,2008,14.8649137471803,4
"a",98,2008,4.68732919869944,3
"b",98,2008,12.4160198001191,8
"c",98,2008,3.95249569253065,7
"a",99,2008,11.5274478287902,10
"b",99,2008,7.48621341516264,8
"c",99,2008,1.11633180314675,5
"a",100,2008,16.4785120754968,3
"b",100,2008,9.36035678139888,5
"c",100,2008,7.20107114384882,5
"a",1,2009,3.40891341795214,8
"b",1,2009,3.91087365709245,7
"c",1,2009,17.8437409107573,7
"a",2,2009,17.3681042639073,6
"b",2,2009,8.08150631980971,7
"c",2,2009,15.2570473770611,3
"a",3,2009,6.60445031267591,2
"b",3,2009,11.2395981717855,6
"c",3,2009,5.54681539023295,4
"a",4,2009,12.4905419596471,8
"b",4,2009,7.83811065764166,8
"c",4,2009,9.97752680652775,5
"a",5,2009,1.78255169047043,4
"b",5,2009,16.9225551623385,11
"c",5,2009,5.53411685698666,7
"a",6,2009,6.06996479863301,9
"b",6,2009,9.06790539994836,9
"c",6,2009,16.4706895013805,3
"a",7,2009,12.4690510353539,4
"b",7,2009,7.80272984900512,6
"c",7,2009,8.40385770914145,6
"a",8,2009,14.7400063271634,6
"b",8,2009,14.7428192421794,4
"c",8,2009,17.599679221632,3
"a",9,2009,5.81868565571494,3
"b",9,2009,19.8448424297385,4
"c",9,2009,4.74834822304547,2
"a",10,2009,11.3680027818773,7
"b",10,2009,7.14316390966997,4
"c",10,2009,15.8036526432261,7
"a",11,2009,4.60860808682628,6
"b",11,2009,17.0967842815444,3
"c",11,2009,15.428897080943,6
"a",12,2009,13.5008402711246,9
"b",12,2009,6.55367069412023,9
"c",12,2009,3.72140086558647,5
"a",13,2009,18.0643717674538,7
"b",13,2009,10.4785078414716,1
"c",13,2009,19.2576134696137,6
"a",14,2009,1.89113967167214,5
"b",14,2009,12.2452129763551,3
"c",14,2009,14.1197725895327,8
"a",15,2009,19.1336239932571,7
"b",15,2009,19.7335239707027,7
"c",15,2009,11.0049422709271,7
"a",16,2009,4.47418317804113,4
"b",16,2009,4.50652992236428,8
"c",16,2009,17.3376508629881,5
"a",17,2009,15.6145405359566,9
"b",17,2009,8.4596798599232,10
"c",17,2009,13.6495140453335,4
"a",18,2009,8.54458891856484,7
"b",18,2009,8.45027817250229,4
"c",18,2009,18.2130740529392,5
"a",19,2009,9.66010971716605,10
"b",19,2009,6.17675195983611,4
"c",19,2009,16.3251176169142,2
"a",20,2009,5.52305028354749,8
"b",20,2009,17.4117908254266,7
"c",20,2009,1.74613122222945,6
"a",21,2009,12.4593889552634,6
"b",21,2009,8.77986953710206,5
"c",21,2009,11.1829440358561,7
"a",22,2009,13.5678452390712,2
"b",22,2009,15.1838327371515,6
"c",22,2009,1.14491114835255,6
"a",23,2009,10.3609456827398,7
"b",23,2009,14.6533714006655,6
"c",23,2009,13.6306577178184,3
"a",24,2009,3.30589439021423,4
"b",24,2009,1.42721414333209,9
"c",24,2009,15.8024439155124,3
"a",25,2009,16.3441417119466,6
"b",25,2009,19.543426275719,7
"c",25,2009,10.8441845949274,7
"a",26,2009,3.10326125798747,9
"b",26,2009,1.12544750189409,5
"c",26,2009,2.82057836186141,10
"a",27,2009,14.2200868770014,8
"b",27,2009,16.5667064515874,10
"c",27,2009,8.06344061507843,5
"a",28,2009,8.01157341850922,3
"b",28,2009,14.5929522234946,2
"c",28,2009,14.8051644456573,6
"a",29,2009,8.73770831339061,5
"b",29,2009,3.83212829846889,2
"c",29,2009,10.9411570422817,6
"a",30,2009,4.26224944624119,0
"b",30,2009,14.8123815190047,7
"c",30,2009,6.71589871589094,7
"a",31,2009,11.63344289409,6
"b",31,2009,2.43254263186827,7
"c",31,2009,8.74155617668293,7
"a",32,2009,6.74022979685105,2
"b",32,2009,16.4488715578336,8
"c",32,2009,13.1593670654111,2
"a",33,2009,17.293755184859,7
"b",33,2009,14.2852728741709,7
"c",33,2009,4.23621055530384,4
"a",34,2009,14.811681473162,6
"b",34,2009,11.7451484694611,6
"c",34,2009,17.8055635816418,11
"a",35,2009,7.05711478483863,6
"b",35,2009,3.13822131184861,5
"c",35,2009,19.6061517032795,2
"a",36,2009,12.6360562331975,3
"b",36,2009,4.14828528673388,4
"c",36,2009,18.6961661397945,8
"a",37,2009,16.9589114813134,6
"b",37,2009,18.8017804634292,4
"c",37,2009,19.8129887203686,4
"a",38,2009,5.08013379690237,7
"b",38,2009,8.92169875139371,6
"c",38,2009,5.87990637356415,4
"a",39,2009,11.8166271420196,7
"b",39,2009,2.17107751802541,3
"c",39,2009,3.15775040816516,2
"a",40,2009,10.144347621128,8
"b",40,2009,14.3148833455052,5
"c",40,2009,8.19216214935295,6
"a",41,2009,9.9654103545472,5
"b",41,2009,7.26818366721272,7
"c",41,2009,17.0505350672174,8
"a",42,2009,3.51692317100242,6
"b",42,2009,10.345434327377,7
"c",42,2009,18.144802989671,5
"a",43,2009,9.13991704094224,7
"b",43,2009,4.52683417592198,3
"c",43,2009,12.7045551477931,6
"a",44,2009,14.6988829360344,4
"b",44,2009,15.0149712627754,5
"c",44,2009,12.1542282023001,2
"a",45,2009,3.55916029354557,10
"b",45,2009,2.04472123412415,2
"c",45,2009,2.6267147231847,4
"a",46,2009,16.4564079795964,7
"b",46,2009,11.3004541310947,4
"c",46,2009,16.2052201302722,8
"a",47,2009,14.6703161986079,8
"b",47,2009,11.8656927794218,7
"c",47,2009,8.16907948628068,6
"a",48,2009,14.1786065043416,6
"b",48,2009,6.27232501446269,4
"c",48,2009,1.26892681792378,6
"a",49,2009,18.1602439980488,7
"b",49,2009,10.2360473270528,4
"c",49,2009,11.6374174898956,6
"a",50,2009,3.22374610346742,8
"b",50,2009,9.23799206293188,6
"c",50,2009,5.81041593896225,4
"a",51,2009,5.86521509010345,5
"b",51,2009,2.4011822626926,5
"c",51,2009,13.525840042159,4
"a",52,2009,18.0467970450409,7
"b",52,2009,11.5893887339626,4
"c",52,2009,8.85626884014346,5
"a",53,2009,1.24804805219173,5
"b",53,2009,8.83508170582354,4
"c",53,2009,9.91800051229075,5
"a",54,2009,12.2636629794724,6
"b",54,2009,9.24430473824032,2
"c",54,2009,1.85013905819505,6
"a",55,2009,6.48274296382442,5
"b",55,2009,10.3393591826316,9
"c",55,2009,4.3300073153805,5
"a",56,2009,8.68369041988626,10
"b",56,2009,8.40546328551136,7
"c",56,2009,14.7030438792426,3
"a",57,2009,13.2038364196196,5
"b",57,2009,11.405061601894,4
"c",57,2009,11.6768224495463,4
"a",58,2009,6.56871385849081,9
"b",58,2009,11.8344763114583,6
"c",58,2009,8.34195210575126,7
"a",59,2009,9.78941051033325,7
"b",59,2009,13.0382799617946,9
"c",59,2009,15.2065191797446,4
"a",60,2009,5.16038287431002,3
"b",60,2009,6.13713333150372,8
"c",60,2009,17.3172483837698,6
"a",61,2009,14.2067480632104,6
"b",61,2009,13.6766987224109,6
"c",61,2009,4.5405269630719,3
"a",62,2009,10.3197946031578,4
"b",62,2009,4.55999214900658,4
"c",62,2009,3.42283462709747,7
"a",63,2009,19.2115384549834,5
"b",63,2009,19.5259809489362,4
"c",63,2009,4.79201162606478,3
"a",64,2009,16.4190436974168,9
"b",64,2009,13.9837028167676,9
"c",64,2009,14.4517144511919,11
"a",65,2009,9.71180858439766,6
"b",65,2009,5.88385728443973,6
"c",65,2009,2.42050010571256,4
"a",66,2009,5.83663298888132,14
"b",66,2009,11.43836544035,5
"c",66,2009,17.1332586579956,4
"a",67,2009,2.32618137029931,7
"b",67,2009,6.11065173940733,2
"c",67,2009,13.6968343148474,4
"a",68,2009,10.4602745550219,6
"b",68,2009,11.2297116334084,8
"c",68,2009,11.1229292631615,8
"a",69,2009,1.0400789892301,6
"b",69,2009,7.30556436162442,4
"c",69,2009,10.2080503064208,8
"a",70,2009,8.00969769945368,3
"b",70,2009,16.9456719593145,3
"c",70,2009,5.01486397790723,5
"a",71,2009,4.97630354482681,6
"b",71,2009,5.46247975993901,3
"c",71,2009,2.06806494900957,6
"a",72,2009,4.52268079295754,8
"b",72,2009,18.3305293021258,6
"c",72,2009,8.32275516912341,12
"a",73,2009,8.99629222229123,5
"b",73,2009,14.7791717168875,5
"c",73,2009,5.78570016147569,5
"a",74,2009,1.29347292566672,8
"b",74,2009,17.5392415884417,8
"c",74,2009,15.7155773951672,9
"a",75,2009,7.91885907389224,6
"b",75,2009,7.87251888448372,4
"c",75,2009,19.1145733732264,4
"a",76,2009,10.2822030093521,3
"b",76,2009,9.47291679261252,3
"c",76,2009,6.25849838135764,8
"a",77,2009,19.4700224262197,5
"b",77,2009,15.8094427813776,4
"c",77,2009,19.1984284569044,8
"a",78,2009,12.5792376652826,8
"b",78,2009,16.2838395482395,5
"c",78,2009,17.1025059660897,10
"a",79,2009,7.28230745904148,7
"b",79,2009,8.92577453679405,4
"c",79,2009,5.18914717785083,4
"a",80,2009,10.8309245377313,6
"b",80,2009,13.592115059495,7
"c",80,2009,10.0582428362686,9
"a",81,2009,18.8317861952819,6
"b",81,2009,13.7669190668967,9
"c",81,2009,18.4269344613422,11
"a",82,2009,3.16039135749452,3
"b",82,2009,4.2021828268189,5
"c",82,2009,9.78838008758612,9
"a",83,2009,11.2113449699245,5
"b",83,2009,9.8800939230714,6
"c",83,2009,4.1624333076179,9
"a",84,2009,1.53938279137947,3
"b",84,2009,7.13051179074682,5
"c",84,2009,15.0480772387236,3
"a",85,2009,9.66657436266541,5
"b",85,2009,11.8049594694749,6
"c",85,2009,7.85876875184476,7
"a",86,2009,6.47840937809087,7
"b",86,2009,2.52133113075979,7
"c",86,2009,2.48631594330072,6
"a",87,2009,1.17009945213795,8
"b",87,2009,17.5412732502446,9
"c",87,2009,12.3372664034832,5
"a",88,2009,3.87133663869463,5
"b",88,2009,14.0901382297743,4
"c",88,2009,4.60021321242675,6
"a",89,2009,4.03874241444282,4
"b",89,2009,14.7609591425862,5
"c",89,2009,18.0611979912501,7
"a",90,2009,12.937697363086,11
"b",90,2009,3.96164667978883,5
"c",90,2009,18.8486806550063,8
"a",91,2009,9.29083203151822,7
"b",91,2009,9.20147188263945,6
"c",91,2009,6.01454269932583,6
"a",92,2009,15.5025767886546,12
"b",92,2009,6.77428123680875,6
"c",92,2009,11.9201880078763,4
"a",93,2009,5.23600240168162,4
"b",93,2009,3.58460725145414,5
"c",93,2009,18.9654747301247,7
"a",94,2009,7.37394020217471,3
"b",94,2009,14.1577637216542,3
"c",94,2009,11.0669297762215,5
"a",95,2009,12.1821326243225,10
"b",95,2009,5.29363782983273,7
"c",95,2009,10.1842160250526,8
"a",96,2009,16.2703204653226,9
"b",96,2009,17.4681009592023,7
"c",96,2009,7.57241226732731,8
"a",97,2009,7.55441106576473,9
"b",97,2009,2.5543448664248,4
"c",97,2009,19.8894863286987,6
"a",98,2009,4.67359972069971,8
"b",98,2009,14.2817421385553,4
"c",98,2009,15.0061319000088,11
"a",99,2009,17.9113223373424,8
"b",99,2009,10.8079988437239,5
"c",99,2009,6.57036509714089,6
"a",100,2009,3.31736173620448,9
"b",100,2009,4.94860921707004,5
"c",100,2009,9.97057612007484,6
"a",1,2010,2.67811383050866,7
"b",1,2010,9.18809617450461,6
"c",1,2010,10.3404211425222,3
"a",2,2010,13.6862744723912,9
"b",2,2010,16.2440050349105,7
"c",2,2010,16.353889843449,5
"a",3,2010,1.96065978542902,3
"b",3,2010,11.1564345031511,5
"c",3,2010,14.3398201882374,2
"a",4,2010,15.0402279892005,5
"b",4,2010,11.6247178285848,5
"c",4,2010,17.4528800738044,8
"a",5,2010,6.85112109547481,10
"b",5,2010,19.5844217133708,10
"c",5,2010,3.23342086654156,7
"a",6,2010,7.39239871222526,7
"b",6,2010,3.10098965466022,5
"c",6,2010,10.3320107052568,5
"a",7,2010,11.0770543937106,9
"b",7,2010,10.2572312983684,5
"c",7,2010,9.44760636147112,8
"a",8,2010,18.8276296670083,7
"b",8,2010,15.9648486762308,6
"c",8,2010,1.38339289091527,6
"a",9,2010,10.1730849042069,10
"b",9,2010,4.49538009334356,12
"c",9,2010,6.28260614536703,7
"a",10,2010,2.13548660627566,7
"b",10,2010,8.83821887522936,5
"c",10,2010,16.479016143363,5
"a",11,2010,13.8675388828851,2
"b",11,2010,8.7407995373942,9
"c",11,2010,14.4789059762843,7
"a",12,2010,19.5538906352594,7
"b",12,2010,19.0358439181,2
"c",12,2010,9.97221879428253,3
"a",13,2010,14.3947273415979,6
"b",13,2010,15.3212248138152,9
"c",13,2010,2.2998068027664,5
"a",14,2010,4.48183901980519,4
"b",14,2010,5.21353747998364,3
"c",14,2010,17.4322411434259,7
"a",15,2010,17.8161740542855,7
"b",15,2010,18.1496683936566,7
"c",15,2010,2.42101011471823,3
"a",16,2010,14.1864758157171,5
"b",16,2010,1.46164903673343,6
"c",16,2010,5.93736116099171,6
"a",17,2010,18.8362599175889,9
"b",17,2010,13.0779481276404,8
"c",17,2010,17.917303547496,6
"a",18,2010,10.809865166666,7
"b",18,2010,2.38239005347714,3
"c",18,2010,7.86492778477259,5
"a",19,2010,16.6154551249929,5
